element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mn,2,"=""263.9029""","=""0.0018""","=""263.90470""","=""0.00014""","=""37881.44""","=""20D*""","=""""",,"=""43339.452""","=""81220.63""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(a 2D).4p""","=""z 1F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""263.9220""","=""0.0006""","=""""","=""""","=""37878.70""","=""15""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
Mn,2,"=""263.972""","=""0.0015""","=""263.97055""","=""0.00014""","=""37871.5""","=""20""","=""""",,"=""37848.225""","=""75719.955""","=""3d6""","=""a 3D""","=""2""","=""3d5.(4D).4p""","=""y 3P*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""263.9849""","=""0.0006""","=""263.98473""","=""0.00014""","=""37869.67""","=""300""","=""1.9e+08""",C,"=""32787.90""","=""70657.595""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4D).4p""","=""y 5F*""","=""5""",,"=""c88""","=""L562""",
Mn,2,"=""264.141""","=""0.0015""","=""264.14044""","=""0.00007""","=""37847.2""","=""3""","=""""",,"=""29919.444""","=""67766.817""","=""3d5.(4P).4s""","=""a 5P""","=""2""","=""3d5.(4G).4p""","=""z 3F*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""264.2235""","=""0.0018""","=""264.22366""","=""0.00021""","=""37835.48""","=""40*""","=""3.9e+07""",D,"=""49882.208""","=""87717.66""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d5.(a 2G).4p""","=""u 3F*""","=""3""",,"=""c88""","=""L562""",
Mn,2,"=""264.2235""","=""0.0018""","=""264.22390""","=""0.00021""","=""37835.48""","=""40*""","=""""",,"=""44899.851""","=""82735.27""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(4F).4p""","=""x 5D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""264.251""","=""0.0015""","=""264.25009""","=""0.00014""","=""37831.5""","=""10""","=""1.4e+05""",D,"=""38543.122""","=""76374.791""","=""3d5.(6S).4p""","=""z 7P*""","=""3""","=""3d5.(6S).5s""","=""e 5S""","=""2""",,"=""T7259""","=""L562""",
Mn,2,"=""264.2775""","=""0.0006""","=""264.27758""","=""0.00021""","=""37827.74""","=""40""","=""4.3e+07""",D,"=""49889.927""","=""87717.66""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d5.(a 2G).4p""","=""u 3F*""","=""3""",,"=""c88""","=""L562""",
Mn,2,"=""264.3065""","=""0.0006""","=""""","=""""","=""37823.60""","=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
Mn,2,"=""264.3756""","=""0.0006""","=""""","=""""","=""37813.71""","=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
Mn,2,"=""264.389""","=""0.0015""","=""264.38941""","=""0.00021""","=""37811.7""","=""20""","=""""",,"=""30684.96""","=""68496.694""","=""3d6""","=""a 3P""","=""1""","=""3d5.(4P).4p""","=""y 5P*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""264.406""","=""0.0015""","=""264.4062""","=""0.0003""","=""37809.3""","=""20""","=""""",,"=""43850.341""","=""81659.67""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(2D).4p""","=""x 3D*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""264.412""","=""0.0015""","=""264.41337""","=""0.00021""","=""37808.5""","=""5""","=""""",,"=""43339.452""","=""81147.76""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(a 2D).4p""","=""x 3P*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""264.599""","=""0.0015""","=""""","=""""","=""37781.7""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
Mn,2,"=""264.731""","=""0.0015""","=""264.7254""","=""0.0007""","=""37762.9""","=""2""","=""""",,"=""79550.50""","=""117314.24""","=""3d5.(6S).4d""","=""e 7D""","=""3""","=""3d4.(3D).4s.4p.(3P*)""","=""r 5F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""264.7624""","=""0.0006""","=""264.76261""","=""0.00014""","=""37758.47""","=""80""","=""6.1e+06""",D+,"=""32787.90""","=""70546.34""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4G).4p""","=""z 3G*""","=""4""",,"=""T7259""","=""L562""",
Mn,2,"=""264.7811""","=""0.0006""","=""264.7820""","=""0.0006""","=""37755.80""","=""40""","=""""",,"=""79558.56""","=""117314.24""","=""3d5.(6S).4d""","=""e 7D""","=""4""","=""3d4.(3D).4s.4p.(3P*)""","=""r 5F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""264.8056""","=""0.0006""","=""264.80521""","=""0.00021""","=""37752.29""","=""80""","=""1.9e+08""",D,"=""43395.395""","=""81147.76""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(a 2D).4p""","=""x 3P*""","=""2""",,"=""c88""","=""L562""",
Mn,2,"=""264.8339""","=""0.0006""","=""""","=""""","=""37748.26""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
Mn,2,"=""264.864""","=""0.0015""","=""264.86411""","=""0.00021""","=""37744.0""","=""20""","=""""",,"=""48317.83""","=""86061.80""","=""3d5.(2H).4s""","=""b 3H""","=""4""","=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""264.8938""","=""0.0006""","=""264.89401""","=""0.00021""","=""37739.72""","=""100""","=""7.e+07""",D,"=""32787.90""","=""70527.61""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4G).4p""","=""z 3G*""","=""5""",,"=""c88""","=""L562""",
Mn,2,"=""264.908""","=""0.0015""","=""""","=""""","=""37737.7""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
Mn,2,"=""264.9424""","=""0.0006""","=""264.94297""","=""0.00021""","=""37732.81""","=""30""","=""""",,"=""30684.96""","=""68417.697""","=""3d6""","=""a 3P""","=""1""","=""3d5.(4P).4p""","=""y 5P*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""265.1000""","=""0.0006""","=""265.0988""","=""0.0004""","=""37710.39""","=""80""","=""""",,"=""44521.54""","=""82232.10""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(2F).4p""","=""y 3G*""","=""5""",,"=""""","=""L562""",
Mn,2,"=""265.1036""","=""0.0006""","=""265.10350""","=""0.00014""","=""37709.87""","=""80""","=""3.6e+07""",D,"=""32787.90""","=""70497.790""","=""3d5.(4D).4s""","=""b 5D""","=""4""","=""3d5.(4D).4p""","=""y 5F*""","=""4""",,"=""c88""","=""L562""",
Mn,2,"=""265.1868""","=""0.0006""","=""265.18619""","=""0.00021""","=""37698.05""","=""40""","=""6.e+07""",D,"=""49882.208""","=""87580.34""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d5.(a 2G).4p""","=""u 3F*""","=""4""",,"=""c88""","=""L562""",
Mn,2,"=""265.2497""","=""0.0006""","=""265.24995""","=""0.00014""","=""37689.11""","=""200""","=""4.3e+07""",C+,"=""32857.27""","=""70546.34""","=""3d5.(4D).4s""","=""b 5D""","=""3""","=""3d5.(4G).4p""","=""z 3G*""","=""4""",,"=""T7259""","=""L562""",
Mn,2,"=""265.317""","=""0.0015""","=""265.3166""","=""0.0014""","=""37679.5""","=""1""","=""""",,"=""79550.50""","=""117230.1""","=""3d5.(6S).4d""","=""e 7D""","=""3""","=""3d4.(3D).4s.4p.(3P*)""","=""r 5F*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""265.3571""","=""0.0006""","=""265.35642""","=""0.00021""","=""37673.85""","=""60""","=""""",,"=""44139.031""","=""81812.98""","=""3d5.(2D).4s""","=""c 3D""","=""1""","=""3d5.(2D).4p""","=""x 3D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""265.442""","=""0.002""","=""265.44176""","=""0.00014""","=""37661.8""","=""10*""","=""""",,"=""33278.73""","=""70940.568""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d5.(4P).4p""","=""z 3D*""","=""2""",,"=""""","=""L562""",
Mn,2,"=""265.442""","=""0.002""","=""265.44914""","=""0.00014""","=""37661.8""","=""10*""","=""""",,"=""32857.27""","=""70518.06""","=""3d5.(4D).4s""","=""b 5D""","=""3""","=""3d5.(4G).4p""","=""z 3G*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""265.4625""","=""0.0006""","=""265.46240""","=""0.00014""","=""37658.90""","=""20""","=""""",,"=""32859.15""","=""70518.06""","=""3d5.(4D).4s""","=""b 5D""","=""2""","=""3d5.(4G).4p""","=""z 3G*""","=""3""",,"=""""","=""L562""",
Mn,2,"=""265.5820""","=""0.0006""","=""265.58082""","=""0.00014""","=""37641.95""","=""40""","=""8.e+07""",D,"=""44745.501""","=""82387.62""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(2F).4p""","=""y 3G*""","=""3""",,"=""c88""","=""L562""",
Mn,2,"=""265.5924""","=""0.0006""","=""265.59210""","=""0.00014""","=""37640.48""","=""300""","=""2.1e+08""",C,"=""32857.27""","=""70497.790""","=""3d5.(4D).4s""","=""b 5D""","=""3""","=""3d5.(4D).4p""","=""y 5F*""","=""4""",,"=""c88""","=""L562""",
Mn,2,"=""265.6170""","=""0.0006""","=""265.61730""","=""0.00021""","=""37636.98""","=""200""","=""2.0e+08""",D,"=""36274.62""","=""73911.57""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(4P).4p""","=""z 3S*""","=""1""",,"=""c88""","=""L562""",
Mn,2,"=""265.632""","=""0.0015""","=""265.6320""","=""0.0003""","=""37634.9""","=""30""","=""""",,"=""48317.83""","=""85952.69""","=""3d5.(2H).4s""","=""b 3H""","=""4""","=""3d5.(4F).4p""","=""3F*""","=""3""",,"=""""","=""L562""",
Mn,5,"=""""","=""""","=""265.642""","=""""","=""37633.4""","=""""","=""8.7e-02""",E,"=""24974.8""","=""62608.2""","=""3d3""","=""2H""","=""9/2""","=""3d3""","=""2D1""","=""5/2""",E2,"=""T233n""","=""""",
Mn,2,"=""265.9090""","=""0.0006""","=""265.90889""","=""0.00021""","=""37595.66""","=""80""","=""6.e+07""",D,"=""44521.54""","=""82117.22""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(4F).4p""","=""y 5G*""","=""5""",,"=""c88""","=""L562""",
Mn,2,"=""265.9270""","=""0.0006""","=""265.9279""","=""0.0003""","=""37593.12""","=""50""","=""""",,"=""44139.031""","=""81732.02""","=""3d5.(2D).4s""","=""c 3D""","=""1""","=""3d5.(2D).4p""","=""x 3D*""","=""1""",,"=""""","=""L562""",
Mn,2,"=""265.994""","=""0.0015""","=""265.99469""","=""0.00014""","=""37583.7""","=""20""","=""""",,"=""43696.217""","=""81279.77""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(a 2F).4p""","=""z 1G*""","=""4""",,"=""""","=""L562""",
