"element","sp_num","obs_wl_air(nm)","unc_obs_wl","ritz_wl_air(nm)","unc_ritz_wl","wn(cm-1)","intens","Aki(s^-1)","Acc","Ei(cm-1)","Ek(cm-1)","conf_i","term_i","J_i","conf_k","term_k","J_k","Type","tp_ref","line_ref","","wavenumber_cm","ell","wavenumber_source"
"Co","2","","","235.823279","0.000022","42391.670","m(Co II)","","","47807.493","90199.163","3d7.(4F).4p","z 5G*","4","3d7.(4F).4d","f 5F","4","","","L4687","",42391.67,10.6547071596547,"wn(cm-1)"
"Co","2","235.82137","0.00002","235.821360","0.000012","42392.014","160000","8.e+07","D","22009.344","64401.359","3d7.(2G).4s","a 3G","4","3d7.(2G).4p","z 1G*","4","","T6999","L9429c118","",42392.014,10.6547152744235,"wn(cm-1)"
"Co","2","235.81845","0.00002","235.81832","0.00003","42392.539","9300bl(Co I)","5.e+05","E","65016.915","107409.476","3d7.(2G).4p","y 3F*","2","3d7.(4P).4d","3D","2","","T6999","L9429c118","",42392.539,10.6547276587549,"wn(cm-1)"
"Co","2","235.77749","0.00002","235.777479","0.000017","42399.903","10000","2.2e+08","C+","71403.644","113803.548","3d7.(2H).4p","y 3H*","6","3d7.(2H).4d","3I","6","","T6999","L9429c118","",42399.903,10.6549013534816,"wn(cm-1)"
"Co","2","235.74640","0.00002","235.746384","0.000022","42405.494","2300","2.2e+08","D","71846.441","114251.937","3d7.(2D2).4p","x 3P*","2","3d7.(2D2).4d","3S","1","","T6999","L9429c118","",42405.494,10.6550332082976,"wn(cm-1)"
"Co","2","235.69712","0.00002","235.69715","0.00004","42414.358","1800","1.0e+08","D","71846.441","114260.795","3d7.(2D2).4p","x 3P*","2","3d7.(2D2).4d","3D","2","","T6999","L9429c118","",42414.358,10.6552422159726,"wn(cm-1)"
"Co","2","235.68352","0.00010","235.68346","0.00005","42416.806","200","2.1e+06","D","70774.869","113191.686","3d7.(2D2).4p","x 3F*","2","","113191","3","","T6999","L9429c118","",42416.806,10.6552999306116,"wn(cm-1)"
"Co","2","235.66861","0.00002","235.668617","0.000017","42419.489","2400","5.e+07","D","48556.052","90975.540","3d7.(4F).4p","z 3G*","5","3d7.(4F).4d","e 5H","6","","T6999","L9429c118","",42419.489,10.6553631818415,"wn(cm-1)"
"Co","2","235.58690","0.00003","235.586504","0.000017","42434.200","900i","1.8e+07","D","65016.915","107451.187","3d7.(2G).4p","y 3F*","2","3d7.(2G).4d","3D","3","","T6999","L9429c118","",42434.2,10.6557099198636,"wn(cm-1)"
"Co","2","235.55906","0.00002","235.559079","0.000017","42439.215","14000","4.0e+08","C+","72535.108","114974.320","3d7.(2D2).4p","y 1F*","3","3d7.(2D2).4d","1G","4","","T6999","L9429c118","",42439.215,10.6558280958556,"wn(cm-1)"
"Co","2","235.45762","0.00006","235.457757","0.000017","42457.497","240","3.1e+05","E","66017.647","108475.120","3d7.(2G).4p","z 1F*","3","3d7.(2G).4d","3F","4","","T6999","L9429c118","",42457.497,10.65625878392,"wn(cm-1)"
"Co","2","235.44240","0.00006","235.44282","0.00004","42460.242","330i","","","70457.538","112917.704","3d7.(2D2).4p","x 3F*","3","3d7.(4F).5d","5G","2","","","L9429c118","",42460.242,10.6563234347229,"wn(cm-1)"
"Co","2","235.35642","0.00002","235.35642","0.00005","42475.752","2000","","","73472.531","115948.283","3d7.(2D2).4p","x 3P*","0","3d7.(2D2).4d","3P","1","","","L9429c118","",42475.752,10.6566886509155,"wn(cm-1)"
"Co","2","235.34222","0.00002","235.342214","0.000011","42478.315","84000","1.90e+08","B+","4560.789","47039.105","3d7.(4F).4s","a 5F","3","3d7.(4F).4p","z 5D*","3","","T4776","L9429c118","",42478.315,10.6567489894041,"wn(cm-1)"
"Co","2","235.31277","0.00002","235.31277","0.00003","42483.631","3200","2.3e+08","C+","50036.348","92519.979","3d7.(4F).4p","z 3G*","3","3d7.(4F).4d","e 3G","3","","T6999","L9429c118","",42483.631,10.6568741277809,"wn(cm-1)"
"Co","2","235.26416","0.00003","235.26415","0.00003","42492.409","840","2.1e+07","D","65154.041","107646.450","3d7.(2G).4p","y 3G*","4","3d7.(2G).4d","3H","5","","T6999","L9429c118","",42492.409,10.6570807271948,"wn(cm-1)"
"Co","2","235.22101","0.00002","235.221029","0.000012","42500.202","7000","6.e+07","D","22414.431","64914.630","3d7.(2G).4s","a 3G","3","3d7.(4P).4p","y 3P*","2","","T6999","L9429c118","",42500.202,10.6572641078424,"wn(cm-1)"
"Co","2","235.20074","0.00007","235.200733","0.000022","42503.865","290","2.3e+07","D","67939.370","110443.236","3d7.(2P).4p","x 3D*","2","3d7.(2P).4d","3D","1","","T6999","L9429c118","",42503.865,10.6573502919541,"wn(cm-1)"
"Co","2","235.18411","0.00002","235.184099","0.000012","42506.871","22000","1.1e+08","D","25317.517","67824.389","3d7.(2P).4s","c 3P","1","3d7.(2P).4p","x 3D*","1","","T6999","L9429c118","",42506.871,10.6574210124335,"wn(cm-1)"
"Co","2","235.17956","0.00002","235.17956","0.00004","42507.693","3300","1.6e+08","C+","50381.724","92889.417","3d7.(4F).4p","z 3F*","3","3d7.(4F).4d","e 3H","4","","T6999","L9429c118","",42507.693,10.6574403502966,"wn(cm-1)"
"Co","2","235.15713","0.00018","235.157105","0.000022","42511.75","840","1.8e+06","D","27105.744","69617.495","3d7.(2H).4s","a 3H","6","3d7.(2H).4p","z 1I*","6","","T6999","L9429c118","",42511.75,10.6575357872898,"wn(cm-1)"
"Co","2","235.1435","0.0015","235.14481","0.00003","42514.2","130bl","1.4e+06","E","52229.725","94743.698","3d7.(4F).4p","z 3D*","2","3d7.(4F).4d","f 3F","2","","T6999","L4687c119","",42514.2,10.6575934167547,"wn(cm-1)"
"Co","2","235.13433","0.00007","235.134382","0.000022","42515.869","120","4.5e+06","D","64957.482","107473.341","3d7.(2G).4p","z 1H*","5","3d7.(2G).4d","3I","6","","T6999","L9429c118","",42515.869,10.6576326734558,"wn(cm-1)"
"Co","2","235.12343","0.00008","235.123564","0.000017","42517.839","200","5.2e+06","D","65154.041","107671.856","3d7.(2G).4p","y 3G*","4","3d7.(2G).4d","1F","3","","T6999","L9429c118","",42517.839,10.6576790080223,"wn(cm-1)"
"Co","2","235.11647","0.00002","235.116474","0.000022","42519.097","4000","2.2e+08","C+","40879.567","83398.664","3d7.(2F).4s","c 3F","3","3d7.(2F).4p","w 3G*","4","","T6999","L9429c118","",42519.097,10.6577085951655,"wn(cm-1)"
"Co","2","235.11127","0.00002","235.111265","0.000017","42520.039","14000","4.0e+08","C+","72008.912","114528.951","3d7.(2H).4p","y 3H*","4","3d7.(2H).4d","3H","4","","T6999","L9429c118","",42520.039,10.6577307496709,"wn(cm-1)"
"Co","2","235.04357","0.00011","235.04347","0.00003","42532.285","150","1.4e+07","D","67910.933","110443.236","3d7.(2P).4p","1S*","0","3d7.(2P).4d","3D","1","","T6999","L9429c118","",42532.285,10.6580187135855,"wn(cm-1)"
"Co","2","235.02012","0.00005","235.019958","0.000017","42536.528","1000","4.9e+07","D","64914.630","107451.187","3d7.(4P).4p","y 3P*","2","3d7.(2G).4d","3D","3","","T6999","L9429c118","",42536.528,10.658118468122,"wn(cm-1)"
"Co","2","235.01418","0.00021","235.013929","0.000022","42537.60","190","4.2e+07","D","64401.359","106939.007","3d7.(2G).4p","z 1G*","4","3d7.(4P).4d","3D","3","","T6999","L9429c118","",42537.6,10.6581436696733,"wn(cm-1)"
"Co","2","235.00665","0.00003","235.006034","0.000022","42538.965","1800*","1.6e+07","D","65174.661","107713.738","3d7.(2G).4p","y 3G*","3","3d7.(2G).4d","3D","2","","T6999","L9429c118","",42538.965,10.6581757584159,"wn(cm-1)"
"Co","2","234.99186","0.00002","234.991869","0.000017","42541.642","10000","1.9e+08","C+","71403.644","113945.285","3d7.(2H).4p","y 3H*","6","3d7.(2H).4d","3H","6","","T6999","L9429c118","",42541.642,10.658238686975,"wn(cm-1)"
"Co","2","234.94464","0.00003","234.944618","0.000013","42550.192","1300","3.6e+07","D","72008.912","114559.108","3d7.(2H).4p","y 3H*","4","3d7.(2H).4d","3H","5","","T6999","L9429c118","",42550.192,10.6584396463298,"wn(cm-1)"
"Co","2","234.91595","0.00003","234.91601","0.00004","42555.389","1500","4.6e+06","D","27902.161","70457.538","3d7.(2H).4s","a 3H","4","3d7.(2D2).4p","x 3F*","3","","T6999","L9429c118","",42555.389,10.6585617769808,"wn(cm-1)"
"Co","2","234.9005","0.0003","234.90057","0.00004","42558.19","280","2.0e+07","D","64360.050","106918.224","3d7.(2G).4p","y 3F*","3","3d7.(4P).4d","3P","2","","T6999","L9429c118","",42558.19,10.6586275949157,"wn(cm-1)"
"Co","2","234.83594","0.00002","234.835884","0.000010","42569.886","5400p","2.6e+08","C+","49348.304","91918.200","3d7.(4F).4p","z 3G*","4","3d7.(4F).4d","e 3G","4","","T6999","L9429c118","",42569.886,10.6589023808764,"wn(cm-1)"
"Co","2","234.79304","0.00004","234.79304","0.00005","42577.663","870","1.0e+07","D","29268.777","71846.441","3d7.(2D2).4s","a 3D","1","3d7.(2D2).4p","x 3P*","2","","T6999","L9429c118","",42577.663,10.6590850520187,"wn(cm-1)"
"Co","2","234.78087","0.00002","234.780882","0.000013","42579.870","17000","2.7e+08","C+","30567.173","73147.041","3d7.(2H).4s","a 1H","5","3d7.(2H).4p","y 1G*","4","","T6999","L9429c118","",42579.87,10.6591368853662,"wn(cm-1)"
"Co","2","234.75801","0.00002","234.758072","0.000017","42584.016","640","7.e+07","D","67939.370","110523.375","3d7.(2P).4p","x 3D*","2","3d7.(2P).4d","3D","2","","T6999","L9429c118","",42584.016,10.6592342505805,"wn(cm-1)"
"Co","2","234.74644","0.00004","234.746621","0.000017","42586.115","870","2.5e+07","D","64957.482","107543.564","3d7.(2G).4p","z 1H*","5","3d7.(2G).4d","3G","5","","T6999","L9429c118","",42586.115,10.6592835401607,"wn(cm-1)"
"Co","2","234.73989","0.00002","234.739890","0.000013","42587.303","50000","1.50e+08","C+","4950.062","47537.365","3d7.(4F).4s","a 5F","2","3d7.(4F).4p","z 5D*","2","","T6135","L9429c118","",42587.303,10.659311436188,"wn(cm-1)"
"Co","2","234.71159","0.00002","234.711609","0.000014","42592.438","44000","3.3e+07","D","22009.344","64601.778","3d7.(2G).4s","a 3G","4","3d7.(2G).4p","y 3G*","5","","T6999","L9429c118","",42592.438,10.6594320047633,"wn(cm-1)"
"Co","2","234.70609","0.00007","234.706198","0.000017","42593.435","1600","7.e+06","E","25317.517","67910.933","3d7.(2P).4s","c 3P","1","3d7.(2P).4p","1S*","0","","T6999","L9429c118","",42593.435,10.6594554124004,"wn(cm-1)"
"Co","2","234.65623","0.00002","234.656236","0.000017","42602.485","110000","2.7e+08","C+","22414.431","65016.915","3d7.(2G).4s","a 3G","3","3d7.(2G).4p","y 3F*","2","","T6999","L9429c118","",42602.485,10.6596678638895,"wn(cm-1)"
"Co","2","234.58421","0.00004","234.584229","0.000017","42615.563","500","1.1e+07","D","65174.661","107790.221","3d7.(2G).4p","y 3G*","3","3d7.(2G).4d","3G","4","","T6999","L9429c118","",42615.563,10.6599747941797,"wn(cm-1)"
"Co","2","234.5661","","234.56613","0.00003","42618.85","610bl:","7.e+07","D","67824.389","110443.236","3d7.(2P).4p","x 3D*","1","3d7.(2P).4d","3D","1","","T6999","L9429c119","",42618.85,10.6600519226513,"wn(cm-1)"
"Co","2","234.5647","","234.564693","0.000022","42619.11","610bl:","8.e+07","D","64605.527","107224.636","3d7.(2P).4p","z 3P*","0","3d7.(4P).4d","3D","1","","T6999","L9429c119","",42619.11,10.6600580232196,"wn(cm-1)"
"Co","2","234.54958","0.00002","234.549590","0.000013","42621.855","71000","1.8e+08","C+","25317.517","67939.370","3d7.(2P).4s","c 3P","1","3d7.(2P).4p","x 3D*","2","","T6999","L9429c118","",42621.855,10.6601224288725,"wn(cm-1)"
"Co","2","234.47786","0.00002","234.477858","0.000017","42634.890","7100","4.9e+08","C+","63586.987","106221.878","3d7.(4P).4p","y 3D*","3","3d7.(4P).4d","3F","4","","T6999","L9429c118","",42634.89,10.6604282111329,"wn(cm-1)"
"Co","2","234.47060","0.00002","234.470768","0.000022","42636.211","10000*","1.6e+08","C+","65154.041","107790.221","3d7.(2G).4p","y 3G*","4","3d7.(2G).4d","3G","4","","T6999","L9429c118","",42636.211,10.6604591946663,"wn(cm-1)"
"Co","2","234.4665","","234.46653","0.00006","42636.96","6700bl:","1.5e+08","C+","63865.170","106502.120","3d7.(4P).4p","y 3D*","1","3d7.(4P).4d","3F","2","","T6999","L9429c119","",42636.96,10.660476761739,"wn(cm-1)"
"Co","2","234.46285","0.00002","234.462843","0.000022","42637.620","100000bl(Co II)","2.3e+08","C+","24886.400","67524.021","3d7.(2P).4s","c 3P","2","3d7.(2P).4p","x 3D*","3","","T6999","L9429c118","",42637.62,10.6604922411469,"wn(cm-1)"
"Co","2","234.44312","0.00003","234.44313","0.00003","42641.207","1200","","","73144.338","115785.544","3d7.(2D2).4p","x 3P*","1","3d7.(2D2).4d","3P","0","","","L9429c118","",42641.207,10.6605763651933,"wn(cm-1)"
"Co","2","234.42730","0.00002","234.427311","0.000012","42644.085","26000","1.50e+08","B+","5204.698","47848.781","3d7.(4F).4s","a 5F","1","3d7.(4F).4p","z 5D*","1","","T4776","L9429c118","",42644.085,10.6606438563148,"wn(cm-1)"
"Co","2","234.40251","0.00010","234.402579","0.000022","42648.595","340","","","67524.021","110172.603","3d7.(2P).4p","x 3D*","3","3d7.(4F).6s","3F","3","","","L9429c118","",42648.595,10.6607496098215,"wn(cm-1)"
"Co","2","234.38469","0.00017","234.38495","0.00005","42651.84","180","3.1e+06","D","70265.915","112917.704","3d7.(2P).4p","y 3S*","1","3d7.(4F).5d","5G","2","","T6999","L9429c118","",42651.84,10.6608256938415,"wn(cm-1)"
"Co","2","234.36794","0.00013","234.367632","0.000017","42654.885","210","8.e+06","D","65016.915","107671.856","3d7.(2G).4p","y 3F*","2","3d7.(2G).4d","1F","3","","T6999","L9429c118","",42654.885,10.6608970832895,"wn(cm-1)"
"Co","2","234.35576","0.00005","234.355791","0.000022","42657.101","340","8.e+06","D","47807.493","90464.589","3d7.(4F).4p","z 5G*","4","3d7.(4F).4d","e 5P","3","","T6999","L9429c118","",42657.101,10.6609490337856,"wn(cm-1)"
"Co","2","234.33162","0.00002","234.331612","0.000011","42661.495","6700","2.9e+08","C+","49697.683","92359.180","3d7.(4F).4p","z 3F*","4","3d7.(4F).4d","e 3H","5","","T6999","L9429c118","",42661.495,10.6610520359495,"wn(cm-1)"
"Co","2","234.32340","0.00003","234.32337","0.00003","42662.992","1400","7.e+06","D","28111.872","70774.869","3d7.(2D2).4s","a 3D","2","3d7.(2D2).4p","x 3F*","2","","T6999","L9429c118","",42662.992,10.6610871255247,"wn(cm-1)"
"Co","2","234.22576","0.00004","234.225750","0.000022","42680.776","1100","2.0e+07","D","27585.138","70265.915","3d7.(2P).4s","a 1P","1","3d7.(2P).4p","y 3S*","1","","T6999","L9429c118","",42680.776,10.6615038870686,"wn(cm-1)"
"Co","2","234.20135","0.00009","234.20133","0.00003","42685.223","270","1.5e+07","D","65028.512","107713.738","3d7.(2P).4p","z 3P*","1","3d7.(2G).4d","3D","2","","T6999","L9429c118","",42685.223,10.6616080737484,"wn(cm-1)"
"Co","2","234.13763","0.00018","234.13772","0.00003","42696.84","260","7.e+06","D","65016.915","107713.738","3d7.(2G).4p","y 3F*","2","3d7.(2G).4d","3D","2","","T6999","L9429c118","",42696.84,10.6618801917944,"wn(cm-1)"
"Co","2","234.13166","0.00023","234.131614","0.000022","42697.93","340","1.9e+07","D","68843.428","111541.364","3d7.(2H).4p","x 3G*","4","3d7.(2P).4d","3F","3","","T6999","L9429c118","",42697.93,10.6619057202899,"wn(cm-1)"
"Co","2","234.11836","0.00002","234.118355","0.000017","42700.353","1900","1.9e+08","C+","63615.990","106316.344","3d7.(4P).4p","y 3D*","2","3d7.(4P).4d","3F","3","","T6999","L9429c118","",42700.353,10.6619624661615,"wn(cm-1)"
"Co","2","234.11163","0.00002","234.111621","0.000017","42701.581","91000","3.5e+08","C+","27484.373","70185.955","3d7.(2D2).4s","a 3D","3","3d7.(2D2).4p","x 3F*","4","","T6999","L9429c118","",42701.581,10.6619912242924,"wn(cm-1)"
"Co","2","234.0746","0.0015","234.074705","0.000022","42708.3","140","9.e+05","E","49697.683","92405.999","3d7.(4F).4p","z 3F*","4","3d7.(4F).4d","e 5H","3","","T6999","L4687c119","",42708.3,10.6621485597186,"wn(cm-1)"
"Co","2","234.05598","0.00009","234.056169","0.000022","42711.732","170","1.1e+07","D","63510.180","106221.878","3d7.(2G).4p","y 3F*","4","3d7.(4P).4d","3F","4","","T6999","L9429c118","",42711.732,10.6622289155771,"wn(cm-1)"
"Co","2","234.0249","0.0015","234.027296","0.000017","42717.4","140","4.e+05","E","27468.988","70185.955","3d7.(2H).4s","a 3H","5","3d7.(2D2).4p","x 3F*","4","","T6999","L4687c119","",42717.4,10.6623616103587,"wn(cm-1)"
"Co","2","233.95946","0.00003","233.959431","0.000022","42729.352","780","9.e+07","D","63586.987","106316.344","3d7.(4P).4p","y 3D*","3","3d7.(4P).4d","3F","3","","T6999","L9429c118","",42729.352,10.6626413635336,"wn(cm-1)"
"Co","2","233.9033","","233.903301","0.000013","42739.61","170000bl(Co I):","7.e+07","D","22414.431","65154.041","3d7.(2G).4s","a 3G","3","3d7.(2G).4p","y 3G*","4","","T6999","L9429c119","",42739.61,10.66288140389,"wn(cm-1)"
"Co","2","233.87280","0.00002","233.872813","0.000012","42745.184","10000","1.0e+08","D","28111.872","70857.053","3d7.(2D2).4s","a 3D","2","3d7.(2P).4p","z 1P*","1","","T6999","L9429c118","",42745.184,10.6630118130481,"wn(cm-1)"
"Co","2","233.85515","0.00014","233.855480","0.000017","42748.41","210","6.e+06","D","70774.869","113523.218","3d7.(2D2).4p","x 3F*","2","3d7.(2D2).4d","3D","3","","T6999","L9429c118","",42748.41,10.6630872806908,"wn(cm-1)"
"Co","2","233.82722","0.00003","233.82720","0.00004","42753.515","850","3.4e+07","D","64401.359","107154.877","3d7.(2G).4p","z 1G*","4","3d7.(2D2).5s","3D","3","","T6999","L9429c118","",42753.515,10.6632066932071,"wn(cm-1)"
"Co","2","233.79050","0.00002","233.790497","0.000017","42760.230","290000","3.3e+08","C+","22414.431","65174.661","3d7.(2G).4s","a 3G","3","3d7.(2G).4p","y 3G*","3","","T6999","L9429c118","",42760.23,10.6633637439833,"wn(cm-1)"
"Co","2","233.73229","0.00002","233.732278","0.000013","42770.878","6800","2.4e+08","C+","48556.052","91326.932","3d7.(4F).4p","z 3G*","5","3d7.(4F).4d","e 3G","5","","T6999","L9429c118","",42770.878,10.663612729418,"wn(cm-1)"
"Co","2","233.72431","0.00004","233.724321","0.000012","42772.339","850","2.6e+07","D","49348.304","92120.640","3d7.(4F).4p","z 3G*","4","3d7.(4F).4d","e 5H","4","","T6999","L9429c118","",42772.339,10.663646887591,"wn(cm-1)"
"Co","2","233.69976","0.00002","233.699759","0.000017","42776.831","74000","6.e+07","D","21624.528","64401.359","3d7.(2G).4s","a 3G","5","3d7.(2G).4p","z 1G*","4","","T6999","L9429c118","",42776.831,10.6637519032212,"wn(cm-1)"
"Co","2","233.67144","0.00003","233.67143","0.00004","42782.015","2300","2.4e+08","C+","63865.170","106647.186","3d7.(4P).4p","y 3D*","1","3d7.(4P).4d","5D","2","","T6999","L9429c118","",42782.015,10.6638730829764,"wn(cm-1)"
"Co","2","233.63344","0.00005","233.63327","0.00003","42788.973","470","1.8e+08","D","63665.192","106454.196","3d7.(4P).4p","z 5P*","1","3d7.(4P).4d","5D","0","","T6999","L9429c118","",42788.973,10.664035708188,"wn(cm-1)"
"Co","2","233.62294","0.00002","233.62294","0.00003","42790.896","16000","2.40e+08","B","5204.698","47995.594","3d7.(4F).4s","a 5F","1","3d7.(4F).4p","z 5D*","0","","T6135","L9429c118","",42790.896,10.6640806486635,"wn(cm-1)"
"Co","2","233.59262","0.00011","233.592846","0.000017","42796.449","220","9.e+06","D","70457.538","113253.946","3d7.(2D2).4p","x 3F*","3","3d7.(2D2).4d","3F","4","","T6999","L9429c118","",42796.449,10.6642104108382,"wn(cm-1)"
"Co","2","233.5906","0.0015","233.590553","0.000010","42796.8","210bl","1.6e+06","D","48556.052","91352.880","3d7.(4F).4p","z 3G*","5","3d7.(4F).4d","e 5G","4","","T6999","L4687c119","",42796.8,10.6642186124196,"wn(cm-1)"
"Co","2","233.55170","0.00003","233.55171","0.00004","42803.947","1900","","","73144.338","115948.283","3d7.(2D2).4p","x 3P*","1","3d7.(2D2).4d","3P","1","","","L9429c118","",42803.947,10.6643855969441,"wn(cm-1)"
"Co","2","233.53005","0.00007","233.52999","0.00003","42807.915","310","6.e+06","D","70185.955","112993.881","3d7.(2D2).4p","x 3F*","4","3d7.(2H).4d","3G","5","","T6999","L9429c118","",42807.915,10.664478294379,"wn(cm-1)"
"Co","2","233.50548","0.00002","233.505479","0.000022","42812.419","3100","4.2e+07","D","66017.647","108830.066","3d7.(2G).4p","z 1F*","3","3d7.(2G).4d","3F","3","","T6999","L9429c118","",42812.419,10.664583503032,"wn(cm-1)"
"Co","2","233.48863","0.00015","233.48861","0.00006","42815.51","1200","7.e+07","D","41047.299","83862.81","3d7.(2F).4s","c 3F","4","3d7.(2F).4p","w 3F*","3","","T6999","L9429c118","",42815.51,10.6646556991025,"wn(cm-1)"
"Co","2","233.4817","0.0015","233.482403","0.000022","42816.8","410bl","1.9e+07","D","48150.940","90967.590","3d7.(4F).4p","z 5G*","3","3d7.(4F).4d","f 5F","2","","T6999","L4687c119","",42816.8,10.6646858279172,"wn(cm-1)"
"Co","2","233.45158","0.00011","233.451616","0.000017","42822.303","120","5.0e+06","D","49697.683","92519.979","3d7.(4F).4p","z 3F*","4","3d7.(4F).4d","e 3G","3","","T6999","L9429c118","",42822.303,10.6648143439762,"wn(cm-1)"
"Co","2","233.40674","0.00003","233.40674","0.00003","42830.529","7800","3.4e+08","C+","41047.299","83877.828","3d7.(2F).4s","c 3F","4","3d7.(2F).4p","w 3G*","5","","T6999","L9429c118","",42830.529,10.6650064216889,"wn(cm-1)"
"Co","2","233.37182","0.00006","233.37187","0.00004","42836.937","610","8.e+07","D","63665.192","106502.120","3d7.(4P).4p","z 5P*","1","3d7.(4P).4d","3F","2","","T6999","L9429c118","",42836.937,10.6651560234061,"wn(cm-1)"
"Co","2","233.34480","0.00004","233.34491","0.00003","42841.896","480","7.e+07","D","63586.987","106428.864","3d7.(4P).4p","y 3D*","3","3d7.(4P).4d","5D","4","","T6999","L9429c118","",42841.896,10.6652717812854,"wn(cm-1)"
