element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Co,2,409.6599,0.00042,409.6603,0.0005,24403.60,130,4.3e+05,D,40771.078,65174.661,3d7.(2F).4s,c 3F,2,3d7.(2G).4p,y 3G*,3,,T6999,L9429c118,,24403.6,10.102485941381799,wn(cm-1)
Co,2,409.4186,0.0025,409.41593,0.00013,24418.00,65,1.0e+06,D,61458.124,85876.271,3d7.(4P).4p,y 5D*,0,3d7.(4F).5s,e 5F,1,,T6999,L4687c119,,24418.0,10.103075844228801,wn(cm-1)
Co,2,406.842,0.004,406.83977,0.00005,24572.61,,2.6e+05,E,28111.872,52684.634,3d7.(2D2).4s,a 3D,2,3d7.(4F).4p,z 3D*,1,,T6999,L13814,,24572.61,10.109387686979753,wn(cm-1)
Co,2,406.2729,0.0015,406.2736,0.0012,24607.05,270d,,,96236.594,120843.60,3d7.(4F).5p,3G*,5,3d7.(4F).6d,5H,6,,,L4687c119,,24607.05,10.110788266228566,wn(cm-1)
Co,2,405.2397,0.0015,405.2406,0.0010,24669.78,130d,,,96942.130,121611.86,3d7.(4F).5p,5G*,5,3d7.(4F).6d,3H,6,,,L4687c119,,24669.78,10.113334291769817,wn(cm-1)
Co,2,405.0229,0.0015,405.0236,0.0008,24682.99,67d,,,95998.735,120681.68,3d7.(4F).5p,5G*,6,3d7.(4F).6d,5G,6,,,L4687c119,,24682.99,10.113869621410503,wn(cm-1)
Co,2,404.0020,0.0010,404.00215,0.00005,24745.36,50,1.7e+05,E,27484.373,52229.725,3d7.(2D2).4s,a 3D,3,3d7.(4F).4p,z 3D*,2,,T6999,L4687c119,,24745.36,10.116393275673774,wn(cm-1)
Co,2,403.7372,0.0015,403.7373,0.0015,24761.59,270d,,,95998.735,120760.32,3d7.(4F).5p,5G*,6,3d7.(4F).6d,5H,7,,,L4687c119,,24761.59,10.117048941214934,wn(cm-1)
Co,2,403.6137,0.0015,403.6130,0.0015,24769.17,130d,,,96882.310,121651.52,3d7.(4F).5p,5G*,4,3d7.(4F).6d,5H,5,,,L4687c119,,24769.17,10.11735501364585,wn(cm-1)
Co,2,402.5701,0.0010,402.5703,0.0010,24833.38,130,,,97335.685,122169.05?,3d7.(4F).5p,5G*,3,3d7.(4F).6d,5H,4,,,L4687c119,,24833.38,10.119943994892406,wn(cm-1)
Co,2,401.671,0.004,401.66853,0.00005,24888.94,,,,25147.233,50036.348,3d7.(2G).4s,b 1G,4,3d7.(4F).4p,z 3G*,3,,,L13814,,24888.94,10.122178807070277,wn(cm-1)
Co,2,398.3015,0.0005,398.30172,0.00005,25099.51,220,6.e+05,D,27585.138,52684.634,3d7.(2P).4s,a 1P,1,3d7.(4F).4p,z 3D*,1,,T6999,L9429c118,,25099.51,10.13060360301697,wn(cm-1)
