element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cr,2,"=""618.13791""","=""0.00007""","=""618.13793""","=""0.00011""","=""16173.1445""","=""11""","=""""",,"=""89812.3994""","=""105985.5432""","=""3d4.(5D).4d""","=""f 4D""","=""5/2""","=""3d4.(5D<4>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""618.23090""","=""0.00004""","=""618.23094""","=""0.00011""","=""16170.7118""","=""29""","=""""",,"=""89336.8100""","=""105507.5207""","=""3d4.(5D).4d""","=""e 4P""","=""5/2""","=""3d4.(5D<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""618.62346""","=""0.00007""","=""618.62337""","=""0.00011""","=""16160.4505""","=""15""","=""""",,"=""89885.0091""","=""106045.4619""","=""3d4.(5D).4d""","=""f 4D""","=""7/2""","=""3d4.(5D<4>).4f""","=""2[5]*""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""618.7137""","=""0.0004""","=""618.7136""","=""0.0004""","=""16158.093""","=""3""","=""""",,"=""41224.7429""","=""57382.838""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""4""","=""3d5.(4G).5s""","=""e 5G""","=""5""",,"=""""","=""L14866""",
Cr,2,"=""618.85840""","=""0.00017""","=""618.85865""","=""0.00011""","=""16154.315""","=""6""","=""""",,"=""89254.4700""","=""105408.7790""","=""3d4.(5D).4d""","=""e 4P""","=""1/2""","=""3d4.(5D<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L18847""",
Cr,2,"=""619.35599""","=""0.00005""","=""619.35572""","=""0.00012""","=""16141.3372""","=""20""","=""""",,"=""89055.9455""","=""105197.2897""","=""3d4.(5D).4d""","=""e 4G""","=""5/2""","=""3d4.(5D<1>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""620.92542""","=""0.00014""","=""620.92562""","=""0.00012""","=""16100.539""","=""16""","=""""",,"=""89885.0091""","=""105985.5432""","=""3d4.(5D).4d""","=""f 4D""","=""7/2""","=""3d4.(5D<4>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""621.35404""","=""0.00005""","=""621.35397""","=""0.00012""","=""16089.4329""","=""26""","=""""",,"=""89173.9920""","=""105263.4268""","=""3d4.(5D).4d""","=""e 4G""","=""7/2""","=""3d4.(5D<1>).4f""","=""2[4]*""","=""9/2""",,"=""""","=""L18847""",
Cr,2,"=""621.77472""","=""0.00011""","=""621.77463""","=""0.00012""","=""16078.547""","=""10""","=""""",,"=""89724.1745""","=""105802.7239""","=""3d4.(5D).4d""","=""f 4D""","=""3/2""","=""3d4.(5D<4>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L18847""",
Cr,1,"=""621.952""","=""0.004""","=""621.9509""","=""0.0019""","=""16073.96""","=""4""","=""""",,"=""38730.6379""","=""54804.63""","=""3d4.(5D).4s.4p.(3P*)""","=""z 3D*""","=""2""","=""3d4.4s.5s""","=""e 3D""","=""1""",,"=""""","=""L808""",
Cr,1,"=""622.371""","=""0.004""","=""622.36641""","=""0.00016""","=""16063.14""","=""7""","=""""",,"=""38911.3046""","=""54974.566""","=""3d4.(5D).4s.4p.(3P*)""","=""z 3D*""","=""3""","=""3d4.4s.5s""","=""e 3D""","=""2""",,"=""""","=""L808""",
Cr,1,"=""622.491""","=""0.004""","=""622.48776""","=""0.00009""","=""16060.05""","=""1""","=""""",,"=""31028.2590""","=""47088.389""","=""3d5.(2D3).4s""","=""b 3D""","=""2""","=""3d4.(3P1).4s.4p.(3P*)""","=""z 3S*""","=""1""",,"=""""","=""L808""",
Cr,5,"=""""","=""""","=""623.23""","=""""","=""16041.0""","=""""","=""8.7e-04""",E,"=""0.0""","=""16041.0""","=""3p6.3d2""","=""3F""","=""2""","=""3p6.3d2""","=""3P""","=""2""",M1,"=""T1610""","=""""",
Cr,5,"=""""","=""""","=""623.23""","=""""","=""16041.0""","=""""","=""1.6e-03""",E,"=""0.0""","=""16041.0""","=""3p6.3d2""","=""3F""","=""2""","=""3p6.3d2""","=""3P""","=""2""",E2,"=""T1610""","=""""",
Cr,2,"=""624.84865""","=""0.00009""","=""624.84861""","=""0.00012""","=""15999.450""","=""10*""","=""""",,"=""89508.4990""","=""105507.9497""","=""3d4.(5D).4d""","=""e 4G""","=""11/2""","=""3d4.(5D<3>).4f""","=""2[6]*""","=""13/2""",,"=""""","=""L18847""",
Cr,2,"=""624.84865""","=""0.00009""","=""624.84949""","=""0.00012""","=""15999.450""","=""10*""","=""""",,"=""89173.9920""","=""105173.4203""","=""3d4.(5D).4d""","=""e 4G""","=""7/2""","=""3d4.(5D<0>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L18847c153""",
Cr,1,"=""624.992""","=""0.004""","=""624.98771""","=""0.00023""","=""15995.78""","=""8""","=""""",,"=""41393.446""","=""57389.3358""","=""3d4.(5D).4s.4p.(1P*)""","=""y 5F*""","=""5""","=""3d5.(4G).5s""","=""e 5G""","=""6""",,"=""""","=""L808""",
Cr,1,"=""625.3184""","=""0.0013""","=""625.31858""","=""0.00012""","=""15987.43""","=""1""","=""""",,"=""33039.969""","=""49027.3953""","=""3d5.(2F1).4s""","=""b 3F""","=""2""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 3D*""","=""2""",,"=""""","=""L14866""",
Cr,1,"=""626.1288""","=""0.0004""","=""626.12896""","=""0.00016""","=""15966.738""","=""4""","=""""",,"=""33060.661""","=""49027.3953""","=""3d5.(2F1).4s""","=""b 3F""","=""3""","=""3d4.(3P1).4s.4p.(3P*)""","=""x 3D*""","=""2""",,"=""""","=""L14866""",
Cr,2,"=""626.52645""","=""0.00019""","=""626.52618""","=""0.00012""","=""15956.605""","=""7""","=""""",,"=""89724.1745""","=""105680.786""","=""3d4.(5D).4d""","=""f 4D""","=""3/2""","=""3d4.(5D<4>).4f""","=""2[1]*""","=""1/2""",,"=""""","=""L18847""",
Cr,2,"=""628.2723""","=""0.0003""","=""628.27275""","=""0.00012""","=""15912.263""","=""7""","=""""",,"=""89812.3994""","=""105724.6524""","=""3d4.(5D).4d""","=""f 4D""","=""5/2""","=""3d4.(5D<3>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L18847""",
Cr,2,"=""628.56157""","=""0.00006""","=""628.56156""","=""0.00012""","=""15904.9417""","=""15""","=""""",,"=""89885.0091""","=""105789.9509""","=""3d4.(5D).4d""","=""f 4D""","=""7/2""","=""3d4.(5D<4>).4f""","=""2[4]*""","=""9/2""",,"=""""","=""L18847""",
Cr,1,"=""628.687""","=""0.004""","=""628.68321""","=""0.00024""","=""15901.77""","=""4""","=""""",,"=""27222.9417""","=""43124.806""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(4P).4p""","=""z 5S*""","=""2""",,"=""""","=""L808""",
