element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ti,1,"=""585.5873""","=""0.0004""","=""585.58737""","=""0.00014""","=""17072.142""","=""9""","=""""",,"=""26564.400""","=""43636.5388""","=""3d3.(4F).4p""","=""y 5G*""","=""3""","=""3d3.(4F).4d""","=""5G""","=""3""",,"=""""","=""L10989""",
Ti,2,"=""586.159""","=""0.002""","=""586.15911""","=""0.00008""","=""17055.48""","=""4""","=""""",,"=""65095.9741""","=""82151.461""","=""3d2.(3F).4d""","=""e 4G""","=""9/2""","=""3d2.(3F).4f""","=""2F*""","=""7/2""",,"=""""","=""L5432""",
Ti,2,"=""586.289""","=""0.002""","=""586.28816""","=""0.00006""","=""17051.72""","=""5""","=""""",,"=""65095.9741""","=""82147.7069""","=""3d2.(3F).4d""","=""e 4G""","=""9/2""","=""3d2.(3F).4f""","=""4F*""","=""9/2""",,"=""""","=""L5432""",
Ti,1,"=""586.5244""","=""0.0004""","=""586.52442""","=""0.00014""","=""17044.864""","=""7""","=""""",,"=""8492.422""","=""25537.286""","=""3d2.4s2""","=""a 3P""","=""1""","=""3d2.(1D).4s.4p.(3P*)""","=""3P*""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""586.6362""","=""0.0004""","=""586.63667""","=""0.00014""","=""17041.615""","=""24""","=""""",,"=""26657.416""","=""43699.0187""","=""3d3.(4F).4p""","=""y 5G*""","=""4""","=""3d3.(4F).4d""","=""5G""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""586.6449""","=""0.0004""","=""586.64513""","=""0.00014""","=""17041.363""","=""1100""","=""4.00e+06""",C+,"=""8602.3441""","=""25643.701""","=""3d2.4s2""","=""a 3P""","=""2""","=""3d3.(4F).4p""","=""y 3D*""","=""3""",,"=""T4294""","=""L10989""",
Ti,2,"=""586.755""","=""0.002""","=""586.75443""","=""0.00007""","=""17038.17""","=""4""","=""""",,"=""65095.9741""","=""82134.1565""","=""3d2.(3F).4d""","=""e 4G""","=""9/2""","=""3d2.(3F).4f""","=""4D*""","=""7/2""",,"=""""","=""L5432""",
Ti,1,"=""586.9195""","=""0.0004""","=""586.91983""","=""0.00014""","=""17033.391""","=""3""","=""""",,"=""8602.3441""","=""25635.725""","=""3d2.4s2""","=""a 3P""","=""2""","=""3d2.(3P).4s.4p.(3P*)""","=""5D*""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""587.1146""","=""0.0004""","=""587.11495""","=""0.00014""","=""17027.729""","=""2""","=""""",,"=""26564.400""","=""43592.1203""","=""3d3.(4F).4p""","=""y 5G*""","=""3""","=""3d3.(4F).4d""","=""5G""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""587.2425""","=""0.0009""","=""587.24330""","=""0.00017""","=""17024.02""","=""2q""","=""""",,"=""25699.987""","=""42723.9855""","=""3d2.(3P).4s.4p.(3P*)""","=""5D*""","=""2""","=""3d2.4s.(4F).4d""","=""e 5P""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""587.7657""","=""0.0004""","=""587.76573""","=""0.00014""","=""17008.867""","=""14""","=""""",,"=""26772.968""","=""43781.8353""","=""3d3.(4F).4p""","=""y 5G*""","=""5""","=""3d3.(4F).4d""","=""5G""","=""5""",,"=""""","=""L10989""",
Ti,4,"=""587.779""","=""""","=""587.777+""","=""""","=""17008.5""","=""14""","=""""",,"=""258838.48""","=""275847.01""","=""3p6.5d""","=""2D""","=""3/2""","=""3p6.5f""","=""2F*""","=""5/2""",,"=""""","=""L2753,L11926""",
Ti,2,"=""587.8229""","=""0.0003""","=""587.82288""","=""0.00006""","=""17007.214""","=""12""","=""""",,"=""65095.9741""","=""82103.1876""","=""3d2.(3F).4d""","=""e 4G""","=""9/2""","=""3d2.(3F).4f""","=""4G*""","=""11/2""",,"=""""","=""u37""",
Ti,2,"=""587.914""","=""0.002""","=""587.91295""","=""0.00010""","=""17004.57""","=""4""","=""""",,"=""65314.4599""","=""82319.068""","=""3d2.(3F).4d""","=""f 2F""","=""5/2""","=""3d2.(3F).4f""","=""2D*""","=""5/2""",,"=""""","=""L5432""",
Ti,1,"=""588.0268""","=""0.0004""","=""588.02696""","=""0.00014""","=""17001.316""","=""140""","=""3.48e+05""",C+,"=""8492.422""","=""25493.733""","=""3d2.4s2""","=""a 3P""","=""1""","=""3d2.(1D).4s.4p.(3P*)""","=""3P*""","=""2""",,"=""T4498""","=""L10989""",
Ti,4,"=""588.596""","=""""","=""588.597+""","=""""","=""16984.9""","=""15""","=""""",,"=""258877.08""","=""275861.94""","=""3p6.5d""","=""2D""","=""5/2""","=""3p6.5f""","=""2F*""","=""7/2""",,"=""""","=""L2753,L11926""",
Ti,2,"=""588.6753""","=""0.0002""","=""588.67530""","=""0.00010""","=""16982.586""","=""18""","=""""",,"=""65095.9741""","=""82078.561""","=""3d2.(3F).4d""","=""e 4G""","=""9/2""","=""3d2.(3F).4f""","=""4G*""","=""9/2""",,"=""""","=""u37""",
Ti,2,"=""588.724""","=""0.002""","=""588.72314""","=""0.00010""","=""16981.19""","=""4""","=""""",,"=""64886.6693""","=""81867.876""","=""3d2.(3F).4d""","=""e 4G""","=""5/2""","=""3d2.(3F).4f""","=""4F*""","=""3/2""",,"=""""","=""L5432""",
Ti,1,"=""588.8574""","=""0.0009""","=""588.85647""","=""0.00017""","=""16977.34""","=""23q""","=""""",,"=""26910.709""","=""43888.0708""","=""3d3.(4F).4p""","=""y 5G*""","=""6""","=""3d3.(4F).4d""","=""5G""","=""6""",,"=""""","=""L10989""",
Ti,2,"=""588.889""","=""0.002""","=""588.89119""","=""0.00003""","=""16976.42""","=""4""","=""""",,"=""12758.2597""","=""29734.6206""","=""3d3""","=""b 2D2""","=""5/2""","=""3d2.(3F).4p""","=""z 4G*""","=""7/2""",,"=""""","=""L5432""",
Ti,2,"=""588.960""","=""0.002""","=""588.96067""","=""0.00008""","=""16974.38""","=""5""","=""""",,"=""64886.6693""","=""81861.0276""","=""3d2.(3F).4d""","=""e 4G""","=""5/2""","=""3d2.(3F).4f""","=""4G*""","=""7/2""",,"=""""","=""L5432""",
Ti,1,"=""588.9813""","=""0.0004""","=""588.98178""","=""0.00021""","=""16973.763""","=""2""","=""""",,"=""18061.387""","=""35035.137""","=""3d3.(2P).4s""","=""b 3P""","=""1""","=""3d2.(3P).4s.4p.(3P*)""","=""x 1D*""","=""2""",,"=""""","=""L10989""",
Ti,2,"=""589.029""","=""0.002""","=""589.02595""","=""0.00014""","=""16972.40""","=""4""","=""""",,"=""65397.7388""","=""82370.216""","=""3d2.(3F).4d""","=""4D""","=""5/2""","=""3d2.(3F).4f""","=""4S*""","=""3/2""",,"=""""","=""L5432""",
Ti,4,"=""589.115""","=""""","=""589.114+""","=""""","=""16969.9""","=""7""","=""""",,"=""258877.08""","=""275847.01""","=""3p6.5d""","=""2D""","=""5/2""","=""3p6.5f""","=""2F*""","=""5/2""",,"=""""","=""L2753,L11926""",
Ti,1,"=""589.4092""","=""0.0004""","=""589.40917""","=""0.00010""","=""16961.442""","=""3""","=""""",,"=""0.000""","=""16961.442""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5F*""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""589.9291""","=""0.0004""","=""589.92936""","=""0.00014""","=""16946.492""","=""670""","=""2.69e+06""",C+,"=""8492.422""","=""25438.908""","=""3d2.4s2""","=""a 3P""","=""1""","=""3d3.(4F).4p""","=""y 3D*""","=""2""",,"=""T4294""","=""L10989""",
Ti,2,"=""590.163""","=""0.002""","=""590.16073""","=""0.00008""","=""16939.78""","=""5""","=""""",,"=""65243.6290""","=""82183.471""","=""3d2.(3F).4d""","=""e 4G""","=""11/2""","=""3d2.(3F).4f""","=""2H*""","=""11/2""",,"=""""","=""L5432""",
Ti,1,"=""590.3315""","=""0.0004""","=""590.33150""","=""0.00014""","=""16934.943""","=""150""","=""4.57e+05""",C+,"=""8602.3441""","=""25537.286""","=""3d2.4s2""","=""a 3P""","=""2""","=""3d2.(1D).4s.4p.(3P*)""","=""3P*""","=""1""",,"=""T4498""","=""L10989""",
Ti,2,"=""590.3725""","=""0.0002""","=""590.37254""","=""0.00007""","=""16933.766""","=""17""","=""""",,"=""64979.2810""","=""81913.0457""","=""3d2.(3F).4d""","=""e 4G""","=""7/2""","=""3d2.(3F).4f""","=""4F*""","=""7/2""",,"=""""","=""u37""",
Ti,1,"=""590.4334""","=""0.0009""","=""590.43424""","=""0.00017""","=""16932.02""","=""5q""","=""""",,"=""25926.771""","=""42858.7661""","=""3d2.(3P).4s.4p.(3P*)""","=""5D*""","=""4""","=""3d2.4s.(4F).4d""","=""e 5P""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""590.6296""","=""0.0004""","=""590.62974""","=""0.00014""","=""16926.394""","=""3""","=""""",,"=""25797.595""","=""42723.9855""","=""3d2.(3P).4s.4p.(3P*)""","=""5D*""","=""3""","=""3d2.4s.(4F).4d""","=""e 5P""","=""2""",,"=""""","=""L10989""",
Ti,1,"=""590.6420""","=""0.0004""","=""590.64160""","=""0.00014""","=""16926.038""","=""2""","=""""",,"=""26772.968""","=""43699.0187""","=""3d3.(4F).4p""","=""y 5G*""","=""5""","=""3d3.(4F).4d""","=""5G""","=""4""",,"=""""","=""L10989""",
Ti,1,"=""""","=""""","=""590.64456""","=""0.00014""","=""16925.966""","=""0""","=""6.7e+05""",D,"=""11776.812""","=""28702.778""","=""3d3.(4F).4s""","=""b 3F""","=""4""","=""3d3.(4F).4p""","=""y 5F*""","=""3""",,"=""T4401n""","=""""",
Ti,2,"=""591.008""","=""0.002""","=""591.00621""","=""0.00004""","=""16915.55""","=""5""","=""""",,"=""12628.8455""","=""29544.4540""","=""3d3""","=""b 2D2""","=""3/2""","=""3d2.(3F).4p""","=""z 4G*""","=""5/2""",,"=""""","=""L5432""",
Ti,1,"=""591.3723""","=""0.0004""","=""591.37272""","=""0.00014""","=""16905.137""","=""15""","=""""",,"=""170.1328""","=""17075.258""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5F*""","=""4""",,"=""""","=""L10989""",
Ti,2,"=""591.37265""","=""0.00007""","=""591.37238""","=""0.00008""","=""16905.127""","=""75bl""","=""""",,"=""65095.9741""","=""82001.109""","=""3d2.(3F).4d""","=""e 4G""","=""9/2""","=""3d2.(3F).4f""","=""2I*""","=""11/2""",,"=""""","=""u37""",
Ti,2,"=""591.40928""","=""0.00017""","=""591.40935""","=""0.00006""","=""16904.080""","=""19""","=""""",,"=""65243.6290""","=""82147.7069""","=""3d2.(3F).4d""","=""e 4G""","=""11/2""","=""3d2.(3F).4f""","=""4F*""","=""9/2""",,"=""""","=""u37""",
Ti,1,"=""591.8534""","=""0.0004""","=""591.85363""","=""0.00014""","=""16891.396""","=""300""","=""1.3e+06""",C,"=""8602.3441""","=""25493.733""","=""3d2.4s2""","=""a 3P""","=""2""","=""3d2.(1D).4s.4p.(3P*)""","=""3P*""","=""2""",,"=""T3430""","=""L10989""",
Ti,1,"=""591.9070""","=""0.0004""","=""591.90752""","=""0.00021""","=""16889.867""","=""6""","=""""",,"=""18145.286""","=""35035.137""","=""3d3.(2P).4s""","=""b 3P""","=""2""","=""3d2.(3P).4s.4p.(3P*)""","=""x 1D*""","=""2""",,"=""""","=""L10989""",
Ti,2,"=""591.991""","=""0.002""","=""591.99032""","=""0.00008""","=""16887.48""","=""5""","=""""",,"=""64886.6693""","=""81774.158""","=""3d2.(3F).4d""","=""e 4G""","=""5/2""","=""3d2.(3F).4f""","=""4D*""","=""5/2""",,"=""""","=""L5432""",
Ti,2,"=""592.19181""","=""0.00011""","=""592.19168""","=""0.00008""","=""16881.743""","=""32""","=""""",,"=""64979.2810""","=""81861.0276""","=""3d2.(3F).4d""","=""e 4G""","=""7/2""","=""3d2.(3F).4f""","=""4G*""","=""7/2""",,"=""""","=""u37""",
Ti,1,"=""592.2108""","=""0.0004""","=""592.21100""","=""0.00018""","=""16881.203""","=""310""","=""2.17e+06""",C+,"=""8436.618""","=""25317.814""","=""3d2.4s2""","=""a 3P""","=""0""","=""3d3.(4F).4p""","=""y 3D*""","=""1""",,"=""T4294,T4498""","=""L10989""",
Ti,2,"=""592.4271""","=""0.0003""","=""592.42720""","=""0.00008""","=""16875.037""","=""12""","=""""",,"=""65308.4355""","=""82183.471""","=""3d2.(3F).4d""","=""e 4H""","=""9/2""","=""3d2.(3F).4f""","=""2H*""","=""11/2""",,"=""""","=""u37""",
Ti,2,"=""592.85133""","=""0.00014""","=""592.85133""","=""0.00005""","=""16862.963""","=""26""","=""""",,"=""64979.2810""","=""81842.2440""","=""3d2.(3F).4d""","=""e 4G""","=""7/2""","=""3d2.(3F).4f""","=""2G*""","=""9/2""",,"=""""","=""u37""",
Ti,2,"=""592.97106""","=""0.00007""","=""592.97104""","=""0.00006""","=""16859.558""","=""83""","=""""",,"=""65243.6290""","=""82103.1876""","=""3d2.(3F).4d""","=""e 4G""","=""11/2""","=""3d2.(3F).4f""","=""4G*""","=""11/2""",,"=""""","=""u37""",
Ti,2,"=""592.9943""","=""0.0005""","=""592.99430""","=""0.00011""","=""16858.897""","=""8""","=""""",,"=""65460.1706""","=""82319.068""","=""3d2.(3F).4d""","=""4D""","=""7/2""","=""3d2.(3F).4f""","=""2D*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""593.08511""","=""0.00018""","=""593.08487""","=""0.00007""","=""16856.316""","=""22""","=""""",,"=""65460.1706""","=""82316.4935""","=""3d2.(3F).4d""","=""4D""","=""7/2""","=""3d2.(3P).5p""","=""4D*""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""593.3507""","=""0.0002""","=""593.35052""","=""0.00011""","=""16848.772""","=""15""","=""""",,"=""65397.7388""","=""82246.515""","=""3d2.(3F).4d""","=""4D""","=""5/2""","=""3d2.(3F).4f""","=""4P*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""593.73086""","=""0.00014""","=""593.73080""","=""0.00008""","=""16837.983""","=""23""","=""""",,"=""65446.3822""","=""82284.367""","=""3d2.(3F).4d""","=""e 4H""","=""11/2""","=""3d2.(3F).4f""","=""2I*""","=""13/2""",,"=""""","=""u37""",
Ti,2,"=""593.74218""","=""0.00007""","=""593.74223""","=""0.00008""","=""16837.662""","=""44""","=""""",,"=""64886.6693""","=""81724.330""","=""3d2.(3F).4d""","=""e 4G""","=""5/2""","=""3d2.(3F).4f""","=""4G*""","=""5/2""",,"=""""","=""u37""",
Ti,2,"=""593.7658""","=""0.0005""","=""593.76549""","=""0.00008""","=""16836.992""","=""8*""","=""""",,"=""65314.4599""","=""82151.461""","=""3d2.(3F).4d""","=""f 2F""","=""5/2""","=""3d2.(3F).4f""","=""2F*""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""593.7658""","=""0.0005""","=""593.76608""","=""0.00011""","=""16836.992""","=""8*""","=""""",,"=""65274.8247""","=""82111.809""","=""3d2.(3F).4d""","=""4D""","=""3/2""","=""3d2.(3P).5p""","=""4D*""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""593.7807""","=""0.0004""","=""593.78091""","=""0.00014""","=""16836.570""","=""99""","=""4.9e+05""",C,"=""8602.3441""","=""25438.908""","=""3d2.4s2""","=""a 3P""","=""2""","=""3d3.(4F).4p""","=""y 3D*""","=""2""",,"=""T3430,T3297""","=""L10989""",
Ti,2,"=""594.03430""","=""0.00007""","=""594.03429""","=""0.00005""","=""16829.382""","=""101""","=""""",,"=""65243.6290""","=""82073.0114""","=""3d2.(3F).4d""","=""e 4G""","=""11/2""","=""3d2.(3F).4f""","=""4H*""","=""13/2""",,"=""""","=""u37""",
Ti,1,"=""594.0646""","=""0.0004""","=""594.06487""","=""0.00014""","=""16828.524""","=""24""","=""""",,"=""386.874""","=""17215.390""","=""3d2.4s2""","=""a 3F""","=""4""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5F*""","=""5""",,"=""""","=""L10989""",
Ti,2,"=""594.07758""","=""0.00011""","=""594.07769""","=""0.00008""","=""16828.156""","=""29""","=""""",,"=""65095.9741""","=""81924.127""","=""3d2.(3F).4d""","=""e 4G""","=""9/2""","=""3d2.(3F).4f""","=""2H*""","=""9/2""",,"=""""","=""u37""",
Ti,1,"=""594.1750""","=""0.0004""","=""594.17517""","=""0.00014""","=""16825.397""","=""230""","=""1.9e+06""",C,"=""8492.422""","=""25317.814""","=""3d2.4s2""","=""a 3P""","=""1""","=""3d3.(4F).4p""","=""y 3D*""","=""1""",,"=""T3297""","=""L10989""",
Ti,1,"=""594.4658""","=""0.0004""","=""594.46603""","=""0.00011""","=""16817.167""","=""19""","=""""",,"=""0.000""","=""16817.160""","=""3d2.4s2""","=""a 3F""","=""2""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5F*""","=""1""",,"=""""","=""L10989""",
Ti,2,"=""595.099""","=""0.002""","=""595.09769""","=""0.00008""","=""16799.28""","=""6""","=""""",,"=""64886.6693""","=""81685.979""","=""3d2.(3F).4d""","=""e 4G""","=""5/2""","=""3d2.(3F).4f""","=""2G*""","=""7/2""",,"=""""","=""L5432""",
Ti,2,"=""595.2589""","=""0.0002""","=""595.25918""","=""0.00006""","=""16794.761""","=""14""","=""""",,"=""65308.4355""","=""82103.1876""","=""3d2.(3F).4d""","=""e 4H""","=""9/2""","=""3d2.(3F).4f""","=""4G*""","=""11/2""",,"=""""","=""u37""",
Ti,2,"=""595.30009""","=""0.00014""","=""595.29991""","=""0.00007""","=""16793.598""","=""27""","=""""",,"=""65095.9741""","=""81889.5772""","=""3d2.(3F).4d""","=""e 4G""","=""9/2""","=""3d2.(3F).4f""","=""4I*""","=""11/2""",,"=""""","=""u37""",
Ti,1,"=""595.3157""","=""0.0004""","=""595.3159""","=""0.0003""","=""16793.157""","=""1400""","=""6.79e+06""",C+,"=""15220.393""","=""32013.544""","=""3d3.(2G).4s""","=""a 3G""","=""5""","=""3d2.(1G).4s.4p.(3P*)""","=""z 3H*""","=""6""",,"=""T4922""","=""L10989""",
Ti,2,"=""595.398""","=""0.002""","=""595.39864""","=""0.00021""","=""16790.84""","=""5""","=""""",,"=""65274.8247""","=""82065.643""","=""3d2.(3F).4d""","=""4D""","=""3/2""","=""3d2.(3F).4f""","=""2P*""","=""1/2""",,"=""""","=""L5432""",
Ti,2,"=""595.55738""","=""0.00018""","=""595.55733""","=""0.00011""","=""16786.343""","=""22""","=""""",,"=""65460.1706""","=""82246.515""","=""3d2.(3F).4d""","=""4D""","=""7/2""","=""3d2.(3F).4f""","=""4P*""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""595.7361""","=""0.0004""","=""595.73569""","=""0.00011""","=""16781.306""","=""10""","=""""",,"=""25388.331""","=""42169.6496""","=""3d2.(3F).4s.4p.(1P*)""","=""y 3F*""","=""4""","=""3d2.4s.(4F).4d""","=""3G""","=""5""",,"=""""","=""L10989""",
Ti,1,"=""595.8746""","=""0.0004""","=""595.87516""","=""0.00014""","=""16777.408""","=""3""","=""1.19e+05""",C+,"=""19573.974""","=""36351.365""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3F*""","=""4""","=""3d2.4s.(4F).5s""","=""e 5F""","=""5""",,"=""T6897""","=""L10989""",
Ti,2,"=""596.1333""","=""0.0003""","=""596.13332""","=""0.00011""","=""16770.127""","=""12""","=""""",,"=""65308.4355""","=""82078.561""","=""3d2.(3F).4d""","=""e 4H""","=""9/2""","=""3d2.(3F).4f""","=""4G*""","=""9/2""",,"=""""","=""u37""",
Ti,1,"=""596.4461""","=""0.0009""","=""596.44707""","=""0.00011""","=""16761.33""","=""2q""","=""""",,"=""25227.222""","=""41988.5259""","=""3d2.(3F).4s.4p.(1P*)""","=""y 3F*""","=""3""","=""3d2.4s.(4F).4d""","=""g 3F""","=""3""",,"=""""","=""L10989""",
Ti,1,"=""596.4802""","=""0.0004""","=""596.48030""","=""0.00011""","=""16760.373""","=""4""","=""""",,"=""25107.411""","=""41867.7812""","=""3d2.(3F).4s.4p.(1P*)""","=""y 3F*""","=""2""","=""3d2.4s.(4F).4d""","=""3G""","=""3""",,"=""""","=""L10989""",
Ti,2,"=""596.5289""","=""0.0003""","=""596.52880""","=""0.00007""","=""16759.006""","=""12""","=""""",,"=""64979.2810""","=""81738.2883""","=""3d2.(3F).4d""","=""e 4G""","=""7/2""","=""3d2.(3F).4f""","=""4I*""","=""9/2""",,"=""""","=""u37""",
Ti,1,"=""596.5825""","=""0.0004""","=""596.58285""","=""0.00021""","=""16757.500""","=""1200""","=""6.64e+06""",C+,"=""15156.802""","=""31914.291""","=""3d3.(2G).4s""","=""a 3G""","=""4""","=""3d2.(1G).4s.4p.(3P*)""","=""z 3H*""","=""5""",,"=""T4922""","=""L10989""",
Ti,2,"=""596.58278""","=""0.00007""","=""596.58317""","=""0.00008""","=""16757.491""","=""6100bl""","=""""",,"=""65243.6290""","=""82001.109""","=""3d2.(3F).4d""","=""e 4G""","=""11/2""","=""3d2.(3F).4f""","=""2I*""","=""11/2""",,"=""""","=""u37""",
Ti,2,"=""596.718""","=""0.002""","=""596.71699""","=""0.00008""","=""16753.70""","=""4""","=""""",,"=""65397.7388""","=""82151.461""","=""3d2.(3F).4d""","=""4D""","=""5/2""","=""3d2.(3F).4f""","=""2F*""","=""7/2""",,"=""""","=""L5432""",
Ti,1,"=""596.9138""","=""0.0004""","=""596.91363""","=""0.00011""","=""16748.199""","=""7""","=""""",,"=""25227.222""","=""41975.4249""","=""3d2.(3F).4s.4p.(1P*)""","=""y 3F*""","=""3""","=""3d2.4s.(4F).4d""","=""3G""","=""4""",,"=""""","=""L10989""",
Ti,2,"=""596.9824""","=""0.0004""","=""596.98253""","=""0.00005""","=""16746.275""","=""10""","=""""",,"=""65095.9741""","=""81842.2440""","=""3d2.(3F).4d""","=""e 4G""","=""9/2""","=""3d2.(3F).4f""","=""2G*""","=""9/2""",,"=""""","=""u37""",
Ti,1,"=""597.1175""","=""0.0004""","=""597.11760""","=""0.00014""","=""16742.486""","=""13""","=""""",,"=""19322.984""","=""36065.466""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3F*""","=""2""","=""3d4""","=""b 3G""","=""3""",,"=""""","=""L10989""",
Ti,2,"=""597.16465""","=""0.00007""","=""597.16473""","=""0.00008""","=""16741.163""","=""156""","=""""",,"=""64886.6693""","=""81627.830""","=""3d2.(3F).4d""","=""e 4G""","=""5/2""","=""3d2.(3F).4f""","=""4H*""","=""7/2""",,"=""""","=""u37""",
Ti,2,"=""597.3041""","=""0.0003""","=""597.30394""","=""0.00008""","=""16737.254""","=""11""","=""""",,"=""65186.8680""","=""81924.127""","=""3d2.(3F).4d""","=""e 4H""","=""7/2""","=""3d2.(3F).4f""","=""2H*""","=""9/2""",,"=""""","=""u37""",
Ti,2,"=""597.333""","=""0.002""","=""597.33396""","=""0.00007""","=""16736.44""","=""4""","=""""",,"=""65397.7388""","=""82134.1565""","=""3d2.(3F).4d""","=""4D""","=""5/2""","=""3d2.(3F).4f""","=""4D*""","=""7/2""",,"=""""","=""L5432""",
Ti,1,"=""597.8539""","=""0.0004""","=""597.8541""","=""0.0003""","=""16721.864""","=""1000""","=""6.62e+06""",C+,"=""15108.111""","=""31829.969""","=""3d3.(2G).4s""","=""a 3G""","=""3""","=""3d2.(1G).4s.4p.(3P*)""","=""z 3H*""","=""4""",,"=""T4922""","=""L10989""",
Ti,2,"=""597.9143""","=""0.0002""","=""597.91423""","=""0.00011""","=""16720.174""","=""16""","=""""",,"=""65598.8926""","=""82319.068""","=""3d2.(3F).4d""","=""f 2F""","=""7/2""","=""3d2.(3F).4f""","=""2D*""","=""5/2""",,"=""""","=""u37""",
Ti,1,"=""597.9657""","=""0.0004""","=""597.96615""","=""0.00011""","=""16718.736""","=""2""","=""""",,"=""25388.331""","=""42107.0545""","=""3d2.(3F).4s.4p.(1P*)""","=""y 3F*""","=""4""","=""3d2.4s.(4F).4d""","=""g 3F""","=""4""",,"=""""","=""L10989""",
Ti,2,"=""598.00627""","=""0.00011""","=""598.00631""","=""0.00007""","=""16717.602""","=""36""","=""""",,"=""65598.8926""","=""82316.4935""","=""3d2.(3F).4d""","=""f 2F""","=""7/2""","=""3d2.(3P).5p""","=""4D*""","=""7/2""",,"=""""","=""u37""",
Ti,1,"=""598.0822""","=""0.0004""","=""598.08255""","=""0.00014""","=""16715.479""","=""9""","=""""",,"=""8602.3441""","=""25317.814""","=""3d2.4s2""","=""a 3P""","=""2""","=""3d3.(4F).4p""","=""y 3D*""","=""1""",,"=""""","=""L10989""",
Ti,1,"=""598.2530""","=""0.0004""","=""598.25316""","=""0.00014""","=""16710.708""","=""17""","=""""",,"=""19421.580""","=""36132.283""","=""3d2.(3F).4s.4p.(3P*)""","=""z 3F*""","=""3""","=""3d4""","=""b 3G""","=""4""",,"=""""","=""L10989""",
Ti,2,"=""598.396""","=""0.002""","=""598.39658""","=""0.00008""","=""16706.72""","=""5""","=""""",,"=""64979.2810""","=""81685.979""","=""3d2.(3F).4d""","=""e 4G""","=""7/2""","=""3d2.(3F).4f""","=""2G*""","=""7/2""",,"=""""","=""L5432""",
Ti,1,"=""598.4576""","=""0.0004""","=""598.45772""","=""0.00014""","=""16704.995""","=""20""","=""""",,"=""170.1328""","=""16875.124""","=""3d2.4s2""","=""a 3F""","=""3""","=""3d2.(3F).4s.4p.(3P*)""","=""z 5F*""","=""2""",,"=""""","=""L10989""",
Ti,2,"=""598.591""","=""0.002""","=""598.58910""","=""0.00006""","=""16701.28""","=""6""","=""""",,"=""65446.3822""","=""82147.7069""","=""3d2.(3F).4d""","=""e 4H""","=""11/2""","=""3d2.(3F).4f""","=""4F*""","=""9/2""",,"=""""","=""L5432""",
Ti,2,"=""598.73840""","=""0.00007""","=""598.73841""","=""0.00008""","=""16697.160""","=""185""","=""""",,"=""64979.2810""","=""81676.4409""","=""3d2.(3F).4d""","=""e 4G""","=""7/2""","=""3d2.(3F).4f""","=""4H*""","=""9/2""",,"=""""","=""u37""",
Ti,1,"=""598.8551""","=""0.0004""","=""598.8554""","=""0.0003""","=""16693.905""","=""51""","=""""",,"=""15220.393""","=""31914.291""","=""3d3.(2G).4s""","=""a 3G""","=""5""","=""3d2.(1G).4s.4p.(3P*)""","=""z 3H*""","=""5""",,"=""""","=""L10989""",
